Marka,Seri,Model,Yil,Yil,Vites_Tipi,Vites_Tipi,Yakit_Tipi,Yakit_Tipi,Kasa_Tipi,Kasa_Tipi,Renk,Kimden,Garanti_Durumu
Fiat,Uno,70 S,1999.0,1999.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,Garantisi Yok
Fiat,Uno,70 S,1999.0,1999.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Bordo,Galeriden,Garantisi Yok
Fiat,Uno,70 S,1999.0,1999.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi (metalik),Sahibinden,
Fiat,Uno,70 S,1999.0,1999.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Yetkili Bayiden,Garantisi Yok
Fiat,Uno,70 S,1999.0,1999.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi (metalik),Galeriden,Garantisi Yok
Fiat,Uno,70 S,1999.0,1999.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Galeriden,Garantisi Yok
Fiat,Uno,70 S,2000.0,2000.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Beyaz,Galeriden,Garantisi Yok
Fiat,Uno,1.4 ie SX,2000.0,2000.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri (Gümüş),Sahibinden,
Fiat,Uno,70 S,2000.0,2000.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Gri,Galeriden,Garantisi Yok
Fiat,Uno,70 S,2000.0,2000.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/3,Hatchback/3,Kırmızı,Sahibinden,
Fiat,Uno,70 SX,2000.0,2000.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Bordo,Galeriden,Garantisi Var
Fiat,Uno,70 S,2000.0,2000.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Gri,Galeriden,
Fiat,Uno,70 S,2001.0,2001.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Gri,Galeriden,
Fiat,Uno,1.4 ie SX,2001.0,2001.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Gri,Galeriden,Garantisi Yok
Fiat,Uno,70 SX,2001.0,2001.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Gri,Galeriden,Garantisi Yok
Renault,Talisman,1.6 dCi Touch,2016.0,2016.0,Otomatik,Otomatik,Dizel,Dizel,Sedan,Sedan,Siyah,Galeriden,Garantisi Yok
Renault,Talisman,1.6 dCi Icon,2016.0,2016.0,Yarı Otomatik,Yarı Otomatik,Dizel,Dizel,"Sedan, 5 Koltuk",Sedan,Siyah,Sahibinden,Garantisi Yok
Renault,Talisman,1.6 dCi Icon,2018.0,2018.0,Otomatik,Otomatik,Benzin,Benzin,Sedan,Sedan,Beyaz,Galeriden,Garantisi Var
Renault,Talisman,1.6 dCi Icon,2016.0,2016.0,Düz,Düz,Dizel,Dizel,Sedan,Sedan,Kahverengi,Sahibinden,
Renault,Talisman,1.6 dCi Icon,2016.0,2016.0,Yarı Otomatik,Yarı Otomatik,Dizel,Dizel,"Sedan, 5 Koltuk",Sedan,Gri,Sahibinden,
Renault,Talisman,1.6 dCi Icon,2016.0,2016.0,Yarı Otomatik,Yarı Otomatik,Dizel,Dizel,Station wagon,Station wagon,Siyah,Sahibinden,
Renault,Talisman,1.3 Tce Icon,2021.0,2021.0,Yarı Otomatik,Yarı Otomatik,Benzin,Benzin,Sedan,Sedan,Siyah,Galeriden,Garantisi Yok
Renault,Talisman,1.6 dCi Icon,2017.0,2017.0,Otomatik,Otomatik,Benzin,Benzin,Sedan,Sedan,Kahverengi,Galeriden,Garantisi Var
Renault,Talisman,1.6 dCi Icon,2016.0,2016.0,Yarı Otomatik,Yarı Otomatik,Dizel,Dizel,Sedan,Sedan,Gri (metalik),Sahibinden,
Renault,Talisman,1.5 dCi Touch,2016.0,2016.0,Düz,Düz,Dizel,Dizel,Sedan,Sedan,Kahverengi,Sahibinden,
Renault,Talisman,1.6 dCi Touch,2016.0,2016.0,Düz,Düz,Dizel,Dizel,Sedan,Sedan,Siyah,Sahibinden,Garantisi Yok
Renault,Laguna,2.0 RXE,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Siyah,Galeriden,
Renault,Laguna,1.6 Privilege,2002.0,2002.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Kırmızı,Galeriden,
Renault,Laguna,1.6 Expression,2005.0,2005.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri (Gümüş),Galeriden,Garantisi Yok
Renault,Laguna,2.0 RXE,1999.0,1999.0,Otomatik,Otomatik,LPG & Benzin,LPG & Benzin,Station wagon,Station wagon,Gri (metalik),Sahibinden,
Renault,Laguna,1.6 Privilege,2006.0,2006.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Gri (Gümüş),Sahibinden,Garantisi Yok
Renault,Laguna,1.6 Expression,2005.0,2005.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Kırmızı,Galeriden,
Renault,Laguna,2.0 RXT,2000.0,2000.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri (titanyum),Galeriden,
Renault,Laguna,1.6 Expression,2004.0,2004.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Füme,Galeriden,Garantisi Yok
Renault,Laguna,2.0 dCi Dynamique,2008.0,2008.0,Otomatik,Otomatik,Dizel,Dizel,Station wagon,Station wagon,Gri,Sahibinden,Garantisi Yok
Renault,Laguna,2.0 RXT,2001.0,2001.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Kahverengi,Galeriden,Garantisi Yok
Renault,Laguna,2.0 RXT,1998.0,1998.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Gri,Galeriden,Garantisi Yok
Renault,Laguna,2.0 Dynamique,2003.0,2003.0,Otomatik,Otomatik,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil,Sahibinden,
Renault,Laguna,2.0 RXE,1998.0,1998.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Gri,Galeriden,Garantisi Yok
Renault,Laguna,1.9 dCi Privilege,2005.0,2005.0,Düz,Düz,Dizel,Dizel,Hatchback/5,Hatchback/5,Gri,Galeriden,
Renault,Laguna,1.6 RXE,2001.0,2001.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Kahverengi,Galeriden,
Renault,Latitude,1.5 dCi Privilege,2012.0,2012.0,Düz,Düz,Benzin,Benzin,Sedan,Sedan,Beyaz,Galeriden,
Renault,Latitude,1.5 dCi Privilege,2011.0,2011.0,Düz,Düz,Benzin,Benzin,Sedan,Sedan,Beyaz,Galeriden,
Renault,Latitude,1.5 dCi Privilege,2011.0,2011.0,Düz,Düz,Dizel,Dizel,Sedan,Sedan,Gri,Sahibinden,
Renault,Latitude,1.5 dCi Executive,2013.0,2013.0,Düz,Düz,Dizel,Dizel,Sedan,Sedan,Siyah,Galeriden,
Renault,Latitude,1.5 dCi Executive,2012.0,2012.0,Düz,Düz,Benzin,Benzin,Sedan,Sedan,Beyaz,Galeriden,
Fiat,Uno,60 S,1994.0,1994.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,
Fiat,Uno,70 SX,1996.0,1996.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Beyaz,Galeriden,
Fiat,Uno,70 SXie,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Mavi,Galeriden,
Fiat,Uno,70 SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Lacivert,Sahibinden,
Fiat,Uno,70 SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Galeriden,
Fiat,Uno,1.4 ie SX,1996.0,1996.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Yeşil,Galeriden,
Fiat,Uno,1.4 ie SX,1997.0,1997.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Bordo,Galeriden,
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Turuncu,Sahibinden,
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri,Sahibinden,
Fiat,Uno,70 SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Galeriden,
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Kırmızı,Galeriden,
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Sahibinden,
Fiat,Uno,70 SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi (metalik),Sahibinden,
Fiat,Uno,70 SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,
Fiat,Uno,1.4 ie SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,
Fiat,Uno,70 S,1999.0,1999.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Galeriden,
Fiat,Uno,70 S,1999.0,1999.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Bordo,Sahibinden,
Fiat,Uno,70 S,1999.0,1999.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Gri (Gümüş),Sahibinden,
Fiat,Uno,70 S,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,
Fiat,Uno,70 S,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Sahibinden,
Fiat,Uno,1.4 ie SX,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Galeriden,
Fiat,Uno,70 S,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi (metalik),Sahibinden,
Renault,Scenic,1.6 Privilege,2006.0,2006.0,Otomatik,Otomatik,Benzin,Benzin,MPV,MPV,Mavi,Galeriden,
Renault,Scenic,1.5 dCi Privilege,2007.0,2007.0,Düz,Düz,Dizel,Dizel,MPV,MPV,Bej,Sahibinden,
Renault,Scenic,1.5 dCi Privilege,2012.0,2012.0,Yarı Otomatik,Yarı Otomatik,Benzin,Benzin,MPV,MPV,Siyah,Galeriden,
Renault,Scenic,1.5 dCi Icon,2014.0,2014.0,Yarı Otomatik,Yarı Otomatik,Benzin,Benzin,MPV,MPV,Beyaz,Galeriden,
Renault,Scenic,1.6 RTE,1999.0,1999.0,Düz,Düz,LPG & Benzin,LPG & Benzin,MPV,MPV,Mavi,Sahibinden,
Fiat,Uno,70 SXie,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri (metalik),Sahibinden,
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Lacivert,Sahibinden,
Fiat,Uno,70 SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Bordo,Galeriden,Garantisi Yok
Fiat,Uno,1.4 ie SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil,Sahibinden,
Renault,Scenic,1.5 dCi Privilege,2005.0,2005.0,Düz,Düz,Dizel,Dizel,"MPV, 5 Koltuk",MPV,Mavi,Sahibinden,
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,Garantisi Yok
Fiat,Uno,70 SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Bordo,Sahibinden,
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/3,Hatchback/3,Beyaz,Sahibinden,
Fiat,Uno,70 SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Turkuaz,Sahibinden,
Fiat,Uno,70 SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil (metalik),Sahibinden,Garantisi Yok
Fiat,Uno,70 SXie,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Turkuaz,Sahibinden,
Fiat,Uno,1.4 ie SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil,Galeriden,
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Yeşil,Sahibinden,
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Beyaz,Galeriden,Garantisi Yok
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil (metalik),Sahibinden,
Fiat,Uno,70 S,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil,Sahibinden,
Fiat,Uno,70 SX,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil,Sahibinden,Garantisi Yok
Fiat,Uno,70 SXie,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/3,Hatchback/3,Mavi,Sahibinden,
Fiat,Uno,70 SX,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,
Fiat,Uno,70 S,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Galeriden,Garantisi Yok
Fiat,Uno,70 S,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,Garantisi Yok
Fiat,Uno,1.4 ie S,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/3,Hatchback/3,Kırmızı,Sahibinden,
Fiat,Uno,70 SX,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Bordo,Sahibinden,
Fiat,Uno,70 SXie,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Sahibinden,-
Fiat,Uno,1.4 ie S,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,
Fiat,Uno,60 S,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,"Hatchback/3, 5 Koltuk",Hatchback/3,Mavi (metalik),Sahibinden,Garantisi Yok
Fiat,Uno,70 SXie,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,
Fiat,Uno,70 SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri (Gümüş),Sahibinden,Garantisi Yok
Fiat,Uno,70 SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Sarı,Galeriden,Garantisi Yok
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Lacivert,Sahibinden,Garantisi Yok
Fiat,Uno,1.4 ie SX,1997.0,1997.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Beyaz,Galeriden,Garantisi Var
Fiat,Uno,70 SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri,Sahibinden,
Fiat,Uno,70 SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Diğer,Sahibinden,
Fiat,Uno,1.4 ie SX,1997.0,1997.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Mavi (metalik),Sahibinden,
Fiat,Uno,70 SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Sahibinden,Garantisi Yok
Fiat,Uno,70 SXie,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi (metalik),Galeriden,Garantisi Yok
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri (Gümüş),Sahibinden,
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi (metalik),Sahibinden,
Fiat,Uno,70 SXie,1997.0,1997.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Gri (Gümüş),Sahibinden,
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi (metalik),Sahibinden,Garantisi Yok
Fiat,Uno,70 S,1999.0,1999.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil,Sahibinden,Garantisi Yok
Fiat,Uno,70 S,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,-
Fiat,Uno,70 SXie,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Sahibinden,Garantisi Yok
Fiat,Uno,1.4 ie SX,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,
Fiat,Uno,70 SXie,1998.0,1998.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Gri,Sahibinden,
Fiat,Uno,1.4 ie Hobby,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Sahibinden,
Fiat,Uno,70 S,1998.0,1998.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Mavi,Galeriden,Garantisi Yok
Fiat,Uno,70 SX,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri,Sahibinden,
Fiat,Uno,70 S,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,Garantisi Yok
Fiat,Uno,70 S,1998.0,1998.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Gri,Galeriden,Garantisi Yok
Fiat,Uno,70 S,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,Garantisi Yok
Fiat,Uno,70 SX,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Bordo,Sahibinden,
Fiat,Uno,70 S,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Şampanya,Sahibinden,
Fiat,Uno,1.4 ie SX,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri,Galeriden,Garantisi Yok
Fiat,Uno,70 SXie,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Sahibinden,Garantisi Yok
Fiat,Uno,1.4 ie S,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,
Fiat,Uno,70 SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri (Gümüş),Sahibinden,
Fiat,Uno,70 SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,Garantisi Yok
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/3,Hatchback/3,Bordo,Sahibinden,
Fiat,Uno,1.4 ie SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Lacivert,Sahibinden,
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,Garantisi Yok
Fiat,Uno,70 SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi (metalik),Sahibinden,
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Sahibinden,
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Turkuaz,Sahibinden,
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,Garantisi Yok
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,
Fiat,Uno,70 SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Şampanya,Sahibinden,Garantisi Yok
Fiat,Uno,1.4 ie S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Lacivert,Sahibinden,
Fiat,Uno,70 SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri (Gümüş),Sahibinden,
Fiat,Uno,70 SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Sahibinden,
Fiat,Uno,70 SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil (metalik),Sahibinden,
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,Garantisi Yok
Fiat,Uno,70 S,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Lacivert,Sahibinden,
Fiat,Uno,1.4 ie SX,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil,Sahibinden,
Fiat,Uno,70 SXie,1995.0,1995.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Yeşil,Sahibinden,
Fiat,Uno,70 SXie,1997.0,1997.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Sahibinden,
Fiat,Uno,1.7 D,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/3,Hatchback/3,Beyaz,Sahibinden,
Fiat,Uno,70 S,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/3,Hatchback/3,Bordo,Sahibinden,
Fiat,Uno,70 S,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Turkuaz,Sahibinden,
Fiat,Uno,70 S,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Mavi,Sahibinden,
Fiat,Uno,70 S,1995.0,1995.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil,Sahibinden,Garantisi Yok
Fiat,Uno,70 SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Bej,Sahibinden,
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,
Fiat,Uno,1.4 ie SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil (metalik),Sahibinden,
Fiat,Uno,70 SXie,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Yeşil,Sahibinden,
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/3,Hatchback/3,Gri (Gümüş),Sahibinden,
Fiat,Uno,70 S,1996.0,1996.0,Düz,Düz,Benzin,Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,
Fiat,Uno,1.4 ie,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Beyaz,Sahibinden,
Fiat,Uno,70 SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Bej,Sahibinden,
Fiat,Uno,1.4 ie SX,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Bordo,Sahibinden,
Fiat,Uno,70 SXie,1996.0,1996.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri (Gümüş),Sahibinden,
Fiat,Uno,1.4 ie SX,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Bordo,Sahibinden,
Fiat,Uno,70 SX,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,
Fiat,Uno,1.4 ie SX,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Kırmızı,Sahibinden,Garantisi Yok
Fiat,Uno,70 S,1998.0,1998.0,Düz,Düz,LPG & Benzin,LPG & Benzin,Hatchback/5,Hatchback/5,Gri (metalik),Sahibinden,
